Social Media,Favorite song,Party,Calories,Coffees
118.15,Mozart-Die_Zauberflote,Know_Nothings,445.76,8.55
122.25,Other,Know_Nothings,458.57,8.41
118.33,Other,Know_Nothings,193.74,15.02
120.18,Drake-Gods_Plan,Know_Nothings,271.11,13.19
123.63,ACDC-ThunderStruck,Know_Nothings,614.44,4.49
118.93,Camila_Cabello-Havana,Know_It_Alls,402.02,12.35
133.97,Camila_Cabello-Havana,Know_It_Alls,299.87,15.08
119.69,Other,Know_Nothings,241.9,13.99
120.35,Camila_Cabello-Havana,Know_It_Alls,282.43,15.51
114.66,Mozart-Die_Zauberflote,Know_It_Alls,305.15,14.96
120.55,Drake-Gods_Plan,Federalists,432.07,6.5
122.16,Camila_Cabello-Havana,Know_Somethings,246,18.99
118.48,Other,Know_Nothings,389.46,10.24
120.32,Camila_Cabello-Havana,Know_It_Alls,379.48,13.03
118.72,Rage_Against_The_Machine-Testify,Federalists,472.47,5.54
126.5,Drake-Gods_Plan,Federalists,373.18,7.99
121.77,Other,Know_Nothings,359.88,10.88
122.76,Camila_Cabello-Havana,Know_It_Alls,600.26,7.37
118.34,Mozart-Die_Zauberflote,Know_It_Alls,419.74,12
114.77,Ed_Sheeran-Perfect,Federalists,342.55,8.9
118.51,Ed_Sheeran-Perfect,Federalists,488.22,5.09
116.67,Other,Know_Nothings,472.12,8.2
117.28,Rage_Against_The_Machine-Testify,Know_Somethings,414.37,14.58
116.72,Drake-Gods_Plan,Know_Nothings,564.51,5.84
119.72,Rage_Against_The_Machine-Testify,Federalists,424.23,6.73
117.24,Ed_Sheeran-Perfect,Federalists,480.12,5.38
129.42,Camila_Cabello-Havana,Know_Nothings,444.95,8.81
118.69,Drake-Gods_Plan,Know_Nothings,447.84,8.53
116.42,Other,Know_Nothings,292.86,12.59
123.05,Camila_Cabello-Havana,Know_It_Alls,391.42,12.76
117.21,Mozart-Die_Zauberflote,Federalists,404.19,7.31
116.87,Camila_Cabello-Havana,Know_It_Alls,309.17,14.74
126.09,Rage_Against_The_Machine-Testify,Federalists,200.47,12.51
118.14,Camila_Cabello-Havana,Know_It_Alls,440.44,11.37
118.23,Ed_Sheeran-Perfect,Federalists,363.29,8.32
115.71,Ed_Sheeran-Perfect,Federalists,463.09,5.83
119.1,ACDC-ThunderStruck,Federalists,488.19,5.14
124.71,Rage_Against_The_Machine-Testify,Know_Somethings,521.23,11.89
122.65,ACDC-ThunderStruck,Federalists,277.89,10.5
118.05,Rage_Against_The_Machine-Testify,Federalists,357.7,8.49
121.9,Other,Know_Somethings,365.69,15.78
116.84,Drake-Gods_Plan,Federalists,408.89,7.04
122.62,Mozart-Die_Zauberflote,Know_It_Alls,482.31,10.45
117.34,Ed_Sheeran-Perfect,Federalists,292.67,10.12
114.78,Other,Know_Nothings,461.75,8.35
119.07,Other,Know_Nothings,366.02,10.82
119.08,Camila_Cabello-Havana,Know_Nothings,295.35,12.72
121.99,Ed_Sheeran-Perfect,Federalists,435.34,6.41
127.5,Camila_Cabello-Havana,Know_Nothings,460,8.58
117.59,Ed_Sheeran-Perfect,Federalists,421.97,6.85
120.42,Drake-Gods_Plan,Know_Nothings,409.02,9.71
115.91,Ed_Sheeran-Perfect,Federalists,192.35,12.73
115.45,Drake-Gods_Plan,Know_It_Alls,370.53,13.24
119.13,Ed_Sheeran-Perfect,Know_Somethings,283.78,18.07
121.05,Other,Know_Nothings,509.99,7.19
118.45,Drake-Gods_Plan,Know_Nothings,372.71,10.47
115.36,Camila_Cabello-Havana,Know_Somethings,485.02,12.79
118.92,Ed_Sheeran-Perfect,Federalists,564.41,3.3
120.94,Camila_Cabello-Havana,Know_It_Alls,345.52,13.84
122.2,Drake-Gods_Plan,Federalists,225.32,11.88
117.58,Camila_Cabello-Havana,Know_It_Alls,458.77,10.97
116.59,Other,Know_Somethings,398.08,15.08
116.4,Ed_Sheeran-Perfect,Federalists,296.18,9.97
116.53,Ed_Sheeran-Perfect,Federalists,343.74,8.86
117.65,ACDC-ThunderStruck,Federalists,210.27,12.27
115.91,Other,Know_Somethings,429.46,14.33
120.59,Other,Know_Nothings,397.71,9.97
115.32,Mozart-Die_Zauberflote,Know_It_Alls,395.22,12.71
121.12,Drake-Gods_Plan,Know_Nothings,319.88,11.93
116.69,Camila_Cabello-Havana,Know_It_Alls,413.19,12.17
119.53,Ed_Sheeran-Perfect,Federalists,464.78,5.63
123.61,Ed_Sheeran-Perfect,Federalists,418.02,6.91
120.23,ACDC-ThunderStruck,Know_Nothings,353.46,11.21
115.84,Camila_Cabello-Havana,Know_It_Alls,432.59,11.64
118.26,Other,Know_Nothings,489.16,7.64
125,ACDC-ThunderStruck,Federalists,290.92,10.24
119.81,Rage_Against_The_Machine-Testify,Know_Somethings,448.8,13.87
119.21,Rage_Against_The_Machine-Testify,Know_Somethings,256.28,18.61
120.42,Rage_Against_The_Machine-Testify,Federalists,405.66,7.15
120.69,Drake-Gods_Plan,Know_It_Alls,462.28,10.86
120.22,Mozart-Die_Zauberflote,Know_Nothings,566.99,5.65
117.93,Mozart-Die_Zauberflote,Know_It_Alls,321.63,14.46
119.21,Camila_Cabello-Havana,Know_It_Alls,369.23,13.28
124.71,Mozart-Die_Zauberflote,Know_It_Alls,407.4,12.15
118.95,Ed_Sheeran-Perfect,Federalists,395.46,7.61
115.11,Ed_Sheeran-Perfect,Federalists,443.34,6.23
120.86,Mozart-Die_Zauberflote,Federalists,463.51,5.91
119.28,Drake-Gods_Plan,Know_Nothings,253.35,13.8
119.8,ACDC-ThunderStruck,Know_It_Alls,548.01,8.58
122.16,Camila_Cabello-Havana,Federalists,395.96,7.5
117.02,Camila_Cabello-Havana,Know_Nothings,262.95,13.49
123.74,Drake-Gods_Plan,Know_Nothings,379.61,10.44
117.04,Mozart-Die_Zauberflote,Know_Nothings,472.68,8.11
115.69,Ed_Sheeran-Perfect,Federalists,232.18,11.6
117.53,Camila_Cabello-Havana,Federalists,425.52,6.6
122.5,Ed_Sheeran-Perfect,Know_It_Alls,563.23,8.31
120.8,Ed_Sheeran-Perfect,Know_It_Alls,338.53,13.96
116.97,Camila_Cabello-Havana,Know_It_Alls,451,11.25
122.09,Mozart-Die_Zauberflote,Know_It_Alls,437.77,11.48
119.88,Other,Know_Nothings,380.54,10.35
122.24,Ed_Sheeran-Perfect,Know_Somethings,341.39,16.44
120.98,Camila_Cabello-Havana,Know_Nothings,261.86,13.53
120.24,Camila_Cabello-Havana,Know_It_Alls,569.69,8.15
120.92,Rage_Against_The_Machine-Testify,Federalists,559.24,3.23
115.83,Other,Know_It_Alls,542.46,8.97
121.46,Rage_Against_The_Machine-Testify,Know_Somethings,247.49,18.73
120.14,Ed_Sheeran-Perfect,Know_Nothings,526.19,6.73
118.95,Camila_Cabello-Havana,Know_It_Alls,372.12,13.24
118.32,Other,Federalists,466.81,5.72
117.25,Drake-Gods_Plan,Know_It_Alls,486.2,10.32
119.41,ACDC-ThunderStruck,Federalists,445.98,6.31
116.97,Other,Know_Nothings,295.25,12.63
115.2,Drake-Gods_Plan,Know_Nothings,337.93,11.5
116.82,Ed_Sheeran-Perfect,Federalists,452.01,6.08
120.89,Camila_Cabello-Havana,Know_It_Alls,287.36,15.29
122.4,Rage_Against_The_Machine-Testify,Know_Nothings,333.58,11.64
117.71,Rage_Against_The_Machine-Testify,Know_Somethings,537.46,11.5
119.74,Drake-Gods_Plan,Know_Nothings,476.14,7.84
118.94,Ed_Sheeran-Perfect,Federalists,281.38,10.4
118.52,Camila_Cabello-Havana,Know_It_Alls,525.97,9.29
118.64,Mozart-Die_Zauberflote,Know_Nothings,408.07,9.89
122.96,Drake-Gods_Plan,Know_Nothings,187.97,15.42
117.22,Mozart-Die_Zauberflote,Know_Nothings,253.51,13.83
119.14,Drake-Gods_Plan,Know_Nothings,429.75,9.18
123.77,Camila_Cabello-Havana,Know_It_Alls,506.4,9.75
119.47,Drake-Gods_Plan,Know_Nothings,352.13,11.15
114.65,ACDC-ThunderStruck,Know_Somethings,364.26,15.97
117.06,Camila_Cabello-Havana,Know_It_Alls,334.72,14.2
119.34,Camila_Cabello-Havana,Know_It_Alls,375.14,13.12
123.27,Mozart-Die_Zauberflote,Know_It_Alls,266.59,15.81
119.12,Other,Know_Nothings,306.27,12.47
118.63,Ed_Sheeran-Perfect,Know_Somethings,442.08,13.92
120.2,Camila_Cabello-Havana,Know_Somethings,416.09,14.58
127.26,Rage_Against_The_Machine-Testify,Know_Somethings,259.16,18.53
125.12,Rage_Against_The_Machine-Testify,Know_Somethings,486.67,12.7
120.13,Mozart-Die_Zauberflote,Federalists,229.32,11.78
120.83,Other,Federalists,520.07,4.4
116.68,Camila_Cabello-Havana,Know_It_Alls,413.64,12.06
124.39,Rage_Against_The_Machine-Testify,Know_Somethings,420.1,14.44
121.57,Drake-Gods_Plan,Federalists,325.94,9.12
118.32,Camila_Cabello-Havana,Know_It_Alls,350.69,13.62
123.61,Camila_Cabello-Havana,Know_It_Alls,359.85,13.57
120.08,Drake-Gods_Plan,Know_Nothings,194.57,15.12
120.2,ACDC-ThunderStruck,Know_Nothings,296.4,12.57
116.14,ACDC-ThunderStruck,Know_Somethings,399.56,15.09
116.26,Other,Know_It_Alls,437.38,11.48
119.54,Other,Know_Nothings,535.81,6.42
116.93,Ed_Sheeran-Perfect,Federalists,369.38,8.08
120.31,Rage_Against_The_Machine-Testify,Know_It_Alls,204.09,17.46
120.23,Camila_Cabello-Havana,Know_Nothings,292.99,12.69
116.67,Other,Know_Nothings,335.8,11.61
118.29,Camila_Cabello-Havana,Know_It_Alls,387.65,12.7
120.56,Ed_Sheeran-Perfect,Federalists,345.06,8.84
120.12,Ed_Sheeran-Perfect,Federalists,212.91,12.09
122.33,Drake-Gods_Plan,Know_Nothings,433.51,9.07
119.03,Mozart-Die_Zauberflote,Know_Nothings,383.11,10.33
121.54,Ed_Sheeran-Perfect,Federalists,410.66,7.01
121.26,Other,Know_Nothings,393.31,9.88
123.28,Ed_Sheeran-Perfect,Federalists,362.19,8.21
117.01,Ed_Sheeran-Perfect,Know_Somethings,452.47,13.7
124.84,Rage_Against_The_Machine-Testify,Know_Nothings,411.4,9.52
119.23,Other,Know_Nothings,523.48,6.86
117.15,Ed_Sheeran-Perfect,Federalists,282.14,10.33
121.51,ACDC-ThunderStruck,Federalists,451.82,6.13
120.22,Camila_Cabello-Havana,Know_It_Alls,452.95,11.1
118.33,Drake-Gods_Plan,Know_Nothings,397.59,9.93
120,Camila_Cabello-Havana,Know_It_Alls,297.74,15.04
117.66,Ed_Sheeran-Perfect,Federalists,294.52,10.21
123.83,Camila_Cabello-Havana,Know_It_Alls,351.96,13.64
127.88,Ed_Sheeran-Perfect,Know_Nothings,320.72,11.98
125.99,ACDC-ThunderStruck,Know_It_Alls,443.3,11.44
118.27,Drake-Gods_Plan,Know_It_Alls,197.59,17.75
124.48,Camila_Cabello-Havana,Know_Nothings,535.39,6.47
119.13,Ed_Sheeran-Perfect,Federalists,224.7,11.88
120.21,Rage_Against_The_Machine-Testify,Federalists,270.63,10.74
115.96,Mozart-Die_Zauberflote,Know_It_Alls,300.95,14.97
120.08,ACDC-ThunderStruck,Federalists,199.26,12.58
118.81,Drake-Gods_Plan,Know_Nothings,325.59,11.85
117.21,Drake-Gods_Plan,Know_Nothings,432.97,9.02
120.49,Ed_Sheeran-Perfect,Federalists,404.94,7.2
116.92,Mozart-Die_Zauberflote,Know_Nothings,268.93,13.22
126.42,ACDC-ThunderStruck,Federalists,436.82,6.48
117.16,Ed_Sheeran-Perfect,Federalists,310.54,9.75
117.6,Ed_Sheeran-Perfect,Federalists,486.61,5.18
119.8,ACDC-ThunderStruck,Know_Nothings,306.46,12.13
122.46,Drake-Gods_Plan,Know_Nothings,569.09,5.5
125.21,Ed_Sheeran-Perfect,Federalists,381.32,7.91
121.71,Rage_Against_The_Machine-Testify,Know_Somethings,577.72,10.53
122.73,Camila_Cabello-Havana,Know_It_Alls,346.96,13.89
122.83,Other,Know_Nothings,146.7,16.37
126.73,Rage_Against_The_Machine-Testify,Federalists,358.54,8.27
127.66,Mozart-Die_Zauberflote,Know_It_Alls,179.8,18.04
114.95,Camila_Cabello-Havana,Know_It_Alls,238.82,16.55
118.52,Drake-Gods_Plan,Know_Nothings,410.73,9.69
121.58,Drake-Gods_Plan,Know_Nothings,514.77,6.93
117.14,Drake-Gods_Plan,Federalists,564.04,3.12
119.81,Drake-Gods_Plan,Know_Nothings,334.23,11.52
117.21,Camila_Cabello-Havana,Know_It_Alls,561.75,8.35
118.99,Camila_Cabello-Havana,Know_It_Alls,484.05,10.33
116.77,Mozart-Die_Zauberflote,Know_It_Alls,405.66,12.37
117.24,Ed_Sheeran-Perfect,Federalists,380.41,7.8
116.63,Mozart-Die_Zauberflote,Know_It_Alls,561.52,8.34
119.21,Other,Know_Nothings,412.89,9.62
118.01,Drake-Gods_Plan,Know_Nothings,549.85,6.12
118.46,Drake-Gods_Plan,Federalists,323.5,9.29
123.72,Camila_Cabello-Havana,Know_Nothings,279.38,13.06
123,ACDC-ThunderStruck,Federalists,545.65,3.78
118.9,Ed_Sheeran-Perfect,Federalists,318.32,9.49
118.99,Mozart-Die_Zauberflote,Know_It_Alls,469.74,10.79
121.28,Rage_Against_The_Machine-Testify,Know_Somethings,398.85,15.13
120.3,Other,Federalists,407.97,7.2
120.15,Mozart-Die_Zauberflote,Know_It_Alls,301.08,14.83
119.73,Drake-Gods_Plan,Know_Nothings,307.45,12.31
116.73,Rage_Against_The_Machine-Testify,Know_Somethings,385.03,15.42
116.9,Ed_Sheeran-Perfect,Federalists,338.78,8.95
122.67,Other,Federalists,532.31,4.07
122.48,Rage_Against_The_Machine-Testify,Know_Nothings,588.72,5.12
122.29,Other,Federalists,431.69,6.58
125.73,Camila_Cabello-Havana,Know_It_Alls,454.24,11.23
124.36,Drake-Gods_Plan,Federalists,383.97,7.79
117.86,ACDC-ThunderStruck,Federalists,364.33,8.24
118.52,Other,Know_Nothings,245.9,13.83
123.1,Drake-Gods_Plan,Know_Nothings,417.65,9.42
117.45,Mozart-Die_Zauberflote,Know_It_Alls,415.69,11.99
120.18,Camila_Cabello-Havana,Know_It_Alls,441.96,11.47
122.03,Camila_Cabello-Havana,Know_It_Alls,482.28,10.32
119.07,Mozart-Die_Zauberflote,Know_Nothings,313.62,12.18
129.13,Drake-Gods_Plan,Know_It_Alls,409.35,12.18
121.21,Drake-Gods_Plan,Know_Nothings,327.11,11.8
118.82,Mozart-Die_Zauberflote,Know_It_Alls,390.94,12.62
121.16,Other,Know_Nothings,363.8,10.95
116.17,Other,Know_Somethings,341.5,16.41
115.97,Rage_Against_The_Machine-Testify,Know_Nothings,335.53,11.55
117.79,Mozart-Die_Zauberflote,Know_It_Alls,289.21,15.2
119.26,Drake-Gods_Plan,Know_Nothings,539.75,6.3
115.67,Rage_Against_The_Machine-Testify,Federalists,323.69,9.34
119.54,Drake-Gods_Plan,Know_It_Alls,587.75,7.58
122.04,Other,Know_Nothings,331.07,11.72
122.11,Camila_Cabello-Havana,Know_It_Alls,267.75,15.79
123.39,Other,Know_Nothings,392.07,10.11
116.14,Ed_Sheeran-Perfect,Know_Nothings,434.53,9
124.08,Drake-Gods_Plan,Know_Nothings,349.84,11.16
115.34,Other,Know_It_Alls,340.1,14.13
116.18,Rage_Against_The_Machine-Testify,Know_Somethings,256.81,18.57
125.8,Ed_Sheeran-Perfect,Federalists,335.89,8.99
115.92,Rage_Against_The_Machine-Testify,Know_Nothings,410.49,9.59
116.36,Rage_Against_The_Machine-Testify,Know_Somethings,399.14,15.09
117.46,ACDC-ThunderStruck,Federalists,438.82,6.33
118.67,Ed_Sheeran-Perfect,Federalists,402.5,7.45
116.02,Drake-Gods_Plan,Know_Nothings,562.54,5.76
118.86,Drake-Gods_Plan,Know_Nothings,403.47,9.96
124.1,ACDC-ThunderStruck,Federalists,494.45,4.93
119.76,Other,Know_It_Alls,234.36,16.7
120.27,Other,Know_Nothings,377.15,10.56
118.14,Rage_Against_The_Machine-Testify,Know_It_Alls,447.15,11.32
125.35,Other,Know_Nothings,339.92,11.43
123.36,Mozart-Die_Zauberflote,Know_Somethings,360.99,16.08
126.69,Ed_Sheeran-Perfect,Federalists,339.52,9.01
119.36,Camila_Cabello-Havana,Know_It_Alls,379.71,12.99
120.07,ACDC-ThunderStruck,Federalists,419.28,6.83
123.54,Camila_Cabello-Havana,Know_It_Alls,373.61,13.2
117.73,Drake-Gods_Plan,Know_Nothings,310.65,12.24
117.92,Drake-Gods_Plan,Know_Nothings,348.9,11.29
120.22,Camila_Cabello-Havana,Know_It_Alls,324.42,14.38
123.52,Camila_Cabello-Havana,Know_Nothings,367.76,10.77
120.68,Camila_Cabello-Havana,Federalists,459.73,5.85
121.36,Camila_Cabello-Havana,Know_It_Alls,453.5,11.13
114.73,Camila_Cabello-Havana,Know_Nothings,456.59,8.63
119.07,Mozart-Die_Zauberflote,Know_Nothings,321.5,12.01
117.32,Mozart-Die_Zauberflote,Know_Nothings,382.3,10.47
118.66,ACDC-ThunderStruck,Federalists,173.03,13.18
115.59,Ed_Sheeran-Perfect,Federalists,255.94,11.11
125.8,ACDC-ThunderStruck,Know_Somethings,360.51,16.07
121.1,ACDC-ThunderStruck,Know_It_Alls,481.57,10.35
118.2,Ed_Sheeran-Perfect,Federalists,240.61,11.48
122.31,Rage_Against_The_Machine-Testify,Know_Somethings,429.94,14.26
121.44,Ed_Sheeran-Perfect,Federalists,402.08,7.15
126.01,Mozart-Die_Zauberflote,Know_Nothings,407.25,9.8
122.39,Drake-Gods_Plan,Know_Nothings,366.57,10.79
118.68,Drake-Gods_Plan,Know_Nothings,255.17,13.62
118.87,Drake-Gods_Plan,Know_Nothings,338.71,11.43
122.34,Drake-Gods_Plan,Know_Nothings,257.4,13.47
118.48,Mozart-Die_Zauberflote,Federalists,422.64,6.84
118.24,Drake-Gods_Plan,Know_Nothings,394.23,10.2
117.89,Ed_Sheeran-Perfect,Federalists,449.54,5.95
118.6,Other,Know_Nothings,378.86,10.5
117.86,Rage_Against_The_Machine-Testify,Know_Somethings,324.29,16.87
119.12,Drake-Gods_Plan,Federalists,226.85,11.7
119.06,Camila_Cabello-Havana,Know_Nothings,319.78,12.11
120.33,Rage_Against_The_Machine-Testify,Know_Somethings,473.86,13.23
118.84,Drake-Gods_Plan,Know_Nothings,405.48,9.84
121.59,Drake-Gods_Plan,Know_Nothings,285.45,12.74
114.71,Camila_Cabello-Havana,Know_It_Alls,462.11,10.89
119.51,Drake-Gods_Plan,Know_Nothings,278.59,13.13
121.58,Camila_Cabello-Havana,Know_It_Alls,463.96,10.7
115.92,Rage_Against_The_Machine-Testify,Know_Somethings,594.83,10.04
121.12,Rage_Against_The_Machine-Testify,Know_Somethings,624.87,9.27
121.43,ACDC-ThunderStruck,Federalists,355.3,8.57
121.4,ACDC-ThunderStruck,Federalists,442.83,6.19
119.66,Drake-Gods_Plan,Know_Nothings,425.93,9.35
120.55,Drake-Gods_Plan,Know_Nothings,314.49,12.27
123.54,Camila_Cabello-Havana,Know_It_Alls,322.67,14.49
120.79,Ed_Sheeran-Perfect,Federalists,552.95,3.52
120.15,Ed_Sheeran-Perfect,Federalists,372.76,8.1
117,Other,Know_It_Alls,215.88,17.24
119.82,ACDC-ThunderStruck,Federalists,445.77,6.23
117.5,Rage_Against_The_Machine-Testify,Know_Somethings,358.89,16.08
125.55,ACDC-ThunderStruck,Federalists,418.1,7.03
115.85,Rage_Against_The_Machine-Testify,Know_Somethings,451.63,13.69
119.8,Other,Know_Nothings,169.15,15.87
115.82,Camila_Cabello-Havana,Know_It_Alls,324.22,14.31
118.12,Rage_Against_The_Machine-Testify,Know_Somethings,511.09,12.05
117.8,Camila_Cabello-Havana,Know_It_Alls,387.78,12.75
115.65,Mozart-Die_Zauberflote,Know_It_Alls,665.78,5.86
127.07,Other,Federalists,479.01,5.25
119.58,Rage_Against_The_Machine-Testify,Know_Somethings,450.49,13.82
123.21,Drake-Gods_Plan,Know_Nothings,462.31,8.48
118.15,Other,Federalists,221.57,11.95
122.1,Mozart-Die_Zauberflote,Federalists,344.57,8.81
122.17,Rage_Against_The_Machine-Testify,Know_Somethings,419.56,14.57
124.94,ACDC-ThunderStruck,Know_Nothings,304.15,12.52
115.96,Camila_Cabello-Havana,Know_It_Alls,400.15,12.52
120.4,Drake-Gods_Plan,Know_Nothings,413.25,9.69
116.93,ACDC-ThunderStruck,Federalists,518.05,4.39
118.07,Rage_Against_The_Machine-Testify,Federalists,327.81,9.3
116.91,Other,Know_It_Alls,401.06,12.52
119.08,Mozart-Die_Zauberflote,Know_Somethings,265.27,18.31
122.04,Mozart-Die_Zauberflote,Know_Nothings,372.35,10.59
117.65,Drake-Gods_Plan,Know_Somethings,298.62,17.52
118.95,Camila_Cabello-Havana,Know_Nothings,354.09,11.18
115.69,Mozart-Die_Zauberflote,Know_It_Alls,494.67,10.02
121.28,Mozart-Die_Zauberflote,Know_Nothings,439.53,8.85
125.39,Rage_Against_The_Machine-Testify,Know_Somethings,248.34,18.83
116.08,ACDC-ThunderStruck,Federalists,470.61,5.63
120.6,Mozart-Die_Zauberflote,Federalists,152.75,13.8
119.79,ACDC-ThunderStruck,Federalists,419.79,6.83
115.38,Drake-Gods_Plan,Know_Nothings,149.46,16.34
120.09,Drake-Gods_Plan,Know_Nothings,388.79,10.14
122.39,Camila_Cabello-Havana,Know_It_Alls,443.61,11.26
122.81,Camila_Cabello-Havana,Know_It_Alls,247.35,16.32
121.85,Other,Know_Nothings,410.96,9.61
119.75,Camila_Cabello-Havana,Know_It_Alls,200.85,17.56
119.42,Ed_Sheeran-Perfect,Federalists,182.16,12.93
120.24,Camila_Cabello-Havana,Know_It_Alls,439.56,11.51
118.88,Camila_Cabello-Havana,Know_Nothings,456.58,8.34
125.54,Drake-Gods_Plan,Know_It_Alls,233.16,16.67
126.99,Mozart-Die_Zauberflote,Know_Nothings,422.18,9.37
124.75,ACDC-ThunderStruck,Federalists,300.95,9.94
116.83,Rage_Against_The_Machine-Testify,Know_Somethings,266.6,18.37
119,Ed_Sheeran-Perfect,Federalists,326.18,9.28
118.53,Drake-Gods_Plan,Know_Nothings,479.74,7.89
114.84,Camila_Cabello-Havana,Federalists,488.62,4.98
121.05,Drake-Gods_Plan,Know_It_Alls,342.53,13.91
120.73,Mozart-Die_Zauberflote,Know_It_Alls,332.32,14.11
115.42,Camila_Cabello-Havana,Know_It_Alls,446.3,11.35
119.34,Ed_Sheeran-Perfect,Know_Nothings,448.64,8.63
119.08,Mozart-Die_Zauberflote,Know_It_Alls,276.26,15.55
121.61,Camila_Cabello-Havana,Know_It_Alls,440.55,11.49
118.12,Mozart-Die_Zauberflote,Know_Somethings,401.8,14.99
120.97,Rage_Against_The_Machine-Testify,Know_Somethings,512.47,12.23
117.99,Camila_Cabello-Havana,Federalists,379.95,7.99
117.9,Ed_Sheeran-Perfect,Know_Nothings,396.04,10.03
117.81,Rage_Against_The_Machine-Testify,Federalists,296.03,10.06
123.93,Other,Know_Nothings,310.01,12.32
120.97,Rage_Against_The_Machine-Testify,Know_Nothings,600.9,4.92
122.05,Drake-Gods_Plan,Know_Nothings,396.31,10.14
121.64,Ed_Sheeran-Perfect,Federalists,474.62,5.41
117.67,Rage_Against_The_Machine-Testify,Know_Somethings,607.18,9.79
120.97,Ed_Sheeran-Perfect,Federalists,258.6,10.91
117.77,Ed_Sheeran-Perfect,Federalists,208.57,12.26
119.52,Camila_Cabello-Havana,Know_It_Alls,340.86,14
120.97,Other,Federalists,530.86,3.95
119.5,Drake-Gods_Plan,Know_Nothings,370.66,10.66
121.4,ACDC-ThunderStruck,Federalists,426.74,6.87
120.41,Ed_Sheeran-Perfect,Federalists,576.97,2.85
121.02,Camila_Cabello-Havana,Federalists,341.91,8.92
117.72,Other,Know_Nothings,388.2,10.09
116.25,Ed_Sheeran-Perfect,Federalists,453.77,6.06
117.87,Mozart-Die_Zauberflote,Know_Nothings,356.36,10.86
120.27,Camila_Cabello-Havana,Know_It_Alls,369.59,13.18
117.12,Drake-Gods_Plan,Know_Nothings,235.85,14.08
127.82,ACDC-ThunderStruck,Federalists,184.1,12.89
122.51,Other,Know_It_Alls,656.27,5.91
116.16,Drake-Gods_Plan,Federalists,265.3,10.75
119.72,Rage_Against_The_Machine-Testify,Know_It_Alls,429.28,11.83
114.68,Drake-Gods_Plan,Know_Nothings,276.52,13.1
115.61,Ed_Sheeran-Perfect,Federalists,292.37,10.2
122.5,Ed_Sheeran-Perfect,Federalists,332.29,9.15
119.5,ACDC-ThunderStruck,Know_It_Alls,526.64,9.28
119.94,Camila_Cabello-Havana,Know_It_Alls,431.09,11.83
121.9,Other,Know_Nothings,376.42,10.64
115.88,Drake-Gods_Plan,Federalists,632.53,1.5
120.23,Ed_Sheeran-Perfect,Know_Nothings,429.08,9.2
117.92,Camila_Cabello-Havana,Know_It_Alls,244.5,16.38
119.47,Mozart-Die_Zauberflote,Know_It_Alls,404.27,12.37
119.27,Camila_Cabello-Havana,Know_It_Alls,345.19,13.72
116.25,Ed_Sheeran-Perfect,Federalists,184,12.81
122.03,Camila_Cabello-Havana,Know_It_Alls,266.15,15.85
116.35,Drake-Gods_Plan,Know_Nothings,499.89,7.34
114.86,Mozart-Die_Zauberflote,Federalists,383.73,7.81
118.62,Other,Know_Nothings,492.77,7.52
121.1,ACDC-ThunderStruck,Federalists,436.98,6.45
116.92,Camila_Cabello-Havana,Know_It_Alls,407.43,12.21
120.42,Camila_Cabello-Havana,Know_It_Alls,464.67,10.71
123.51,ACDC-ThunderStruck,Know_It_Alls,391.5,12.62
121.16,Other,Know_Nothings,322.76,11.94
122.61,Ed_Sheeran-Perfect,Federalists,354.52,8.52
118.66,Ed_Sheeran-Perfect,Federalists,467.49,5.77
117.98,Other,Federalists,313.51,9.59
119.6,Ed_Sheeran-Perfect,Federalists,429.7,6.61
122.57,Other,Know_Nothings,351.3,11.18
124.27,Drake-Gods_Plan,Know_Nothings,451.51,8.64
